age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_spend,online_spend_ratio,age_group,income_group,tech_adoption_score
21,69847,3.2,7,0.0,10,2,11,19,14946,775,6,1,5,10,8,9,8,9,6,4,7,Other,Tier 2,Store,15721,0.9507028814960881,GenZ,Lower-Mid,3.6799999999999997
23,105365,7.0,2,1.5,10,6,23,10,82257,128098,2,3,7,2,7,6,3,9,3,4,5,Female,Tier 3,Store,210355,0.3910389579520335,GenZ,Lower-Mid,6.3
62,100468,1.0,4,1.8,9,6,0,2,131274,134318,1,4,5,1,6,9,9,3,2,8,8,Other,Tier 1,Store,265592,0.4942694057049911,Boomer,Lower-Mid,3.7600000000000002
49,53931,4.9,6,1.2,3,5,17,17,122926,126775,7,2,7,5,1,7,9,7,5,6,6,Other,Tier 1,Store,249701,0.4922927821674723,GenX,Low,3.8
69,70823,6.6,8,3.4,1,7,22,16,98363,53389,2,3,7,3,8,10,1,6,2,6,4,Other,Tier 1,Store,151752,0.6481825610206126,Silent,Lower-Mid,4.92
47,53032,7.5,10,1.6,8,1,38,13,31236,66304,3,4,7,3,1,4,2,5,4,1,1,Female,Tier 2,Store,97540,0.3202378511379947,GenX,Low,5.12
64,227498,8.5,13,3.3,7,10,26,0,132729,99720,3,4,6,5,1,6,9,2,8,4,9,Male,Tier 2,Store,232449,0.5710026715537602,Boomer,High,7.459999999999999
52,33807,9.6,6,4.6,2,4,43,16,101423,60370,9,3,5,9,10,5,5,8,5,3,9,Male,Tier 2,Store,161793,0.6268689003850599,Boomer,Low,5.959999999999999
72,157839,8.9,6,4.1,5,6,43,6,1835,87528,4,6,1,6,5,6,9,2,5,3,2,Other,Tier 3,Store,89363,0.020534225574342847,Silent,Upper-Mid,6.58
57,154143,6.4,6,2.7,10,4,5,15,49845,82401,6,1,1,3,9,7,4,10,9,4,9,Female,Tier 1,Store,132246,0.37691121092509416,Boomer,Middle,5.9
69,68413,8.3,4,2.5,4,6,27,0,102770,86698,8,4,1,8,8,6,4,10,10,10,8,Male,Tier 1,Store,189468,0.542413494627061,Silent,Lower-Mid,5.82
33,172221,6.4,13,3.6,9,2,22,14,114787,126790,6,2,1,8,4,2,7,10,10,1,2,Other,Tier 3,Store,241577,0.47515698928292016,Millennial,Upper-Mid,5.48
30,30540,7.4,3,2.1,4,9,33,1,130711,30164,6,8,3,10,4,7,9,9,9,2,2,Other,Tier 2,Store,160875,0.8125003885003885,Millennial,Low,5.98
67,247284,4.8,1,1.9,5,4,24,1,57355,102666,10,3,3,2,10,7,8,1,9,9,10,Other,Tier 2,Store,160021,0.35842170715093646,Silent,High,4.1
77,85248,6.9,2,1.2,8,5,10,4,88521,22713,2,2,2,2,9,2,9,6,3,4,4,Other,Tier 2,Store,111234,0.7958088354280166,Silent,Lower-Mid,5.6
59,237809,5.1,2,2.9,3,7,47,3,130428,55309,8,5,3,8,7,1,1,1,9,3,5,Male,Tier 1,Store,185737,0.7022187286324211,Boomer,High,4.619999999999999
47,125494,5.7,10,1.1,6,8,0,2,22189,13375,1,8,6,3,5,6,4,1,2,8,2,Male,Tier 1,Online,35564,0.6239174446069059,GenX,Middle,5.3
36,100435,6.9,7,1.6,6,1,37,7,68132,77413,7,3,7,2,2,3,2,9,10,10,9,Female,Tier 3,Store,145545,0.4681163901198942,GenX,Lower-Mid,4.48
34,34787,10.2,11,5.2,7,7,9,13,76501,149798,9,1,1,5,9,5,7,5,10,3,2,Male,Tier 3,Store,226299,0.33805275321587813,Millennial,Low,7.92
73,35982,6.8,14,3.4,9,10,8,5,128680,27469,9,7,6,10,7,2,3,5,8,4,1,Male,Tier 1,Hybrid,156149,0.8240846883425447,Silent,Low,7.2
36,37606,6.0,6,3.0,3,9,25,10,72102,91288,10,1,7,10,8,4,9,7,8,6,2,Other,Tier 2,Store,163390,0.44128771650651816,GenX,Low,5.4
45,156222,4.3,8,1.6,5,2,9,4,116810,77788,3,3,2,4,10,5,5,10,4,5,8,Male,Tier 1,Store,194598,0.6002631065067472,GenX,Upper-Mid,3.44
75,232001,7.8,9,3.5,5,2,17,4,143972,93723,1,1,2,10,10,1,2,9,5,9,1,Female,Tier 1,Store,237695,0.6057005826794842,Silent,High,5.220000000000001
72,248867,5.3,5,1.2,5,4,49,13,92394,77582,8,8,5,3,1,7,5,10,7,6,7,Male,Tier 2,Store,169976,0.5435708570621735,Silent,High,4.16
43,127223,6.7,11,0.5,6,1,8,16,119501,38319,3,0,4,3,4,1,7,3,2,3,2,Male,Tier 1,Store,157820,0.7571980737549107,GenX,Middle,4.18
54,61936,7.4,3,1.8,1,9,44,18,19707,118883,8,0,5,7,2,6,5,6,4,8,6,Other,Tier 3,Store,138590,0.1421964066671477,Boomer,Lower-Mid,5.32
43,108286,8.5,4,1.0,9,5,25,10,144353,134439,10,6,2,8,9,2,4,1,2,5,7,Other,Tier 1,Store,278792,0.5177802806393297,GenX,Lower-Mid,6.4
70,154665,7.7,14,3.1,3,3,41,6,1919,80552,7,6,3,10,3,10,7,10,5,1,4,Female,Tier 2,Store,82471,0.023268785391228432,Silent,Upper-Mid,4.9
79,163430,3.6,11,3.0,6,6,8,12,74836,107731,8,7,7,3,8,5,6,10,10,6,9,Male,Tier 3,Store,182567,0.409909786544118,Silent,Upper-Mid,4.4399999999999995
40,228215,2.6,8,2.8,4,7,35,18,26592,24262,5,2,4,5,2,9,10,4,10,6,4,Male,Tier 2,Store,50854,0.5229087190781453,GenX,High,3.8
26,52381,7.4,3,3.3,7,4,14,17,65331,50619,4,3,2,2,2,7,4,3,9,9,10,Male,Tier 3,Store,115950,0.5634411384217335,Millennial,Low,5.82
29,136465,6.2,2,3.2,8,2,23,15,34666,58774,9,2,7,9,1,9,7,5,7,5,9,Other,Tier 2,Store,93440,0.37099743150684933,Millennial,Middle,5.119999999999999
70,236419,6.8,7,1.6,4,5,39,11,124045,12836,2,9,4,9,5,5,1,10,10,3,2,Other,Tier 1,Store,136881,0.9062251152460896,Silent,High,4.840000000000001
18,43074,9.4,14,3.1,10,7,1,14,12876,102017,3,1,2,4,6,7,4,10,2,2,6,Male,Tier 3,Store,114893,0.1120694907435614,GenZ,Low,7.779999999999999
75,166667,4.8,4,2.9,6,10,3,0,6166,71342,2,5,5,5,5,8,1,2,10,1,1,Male,Tier 3,Store,77508,0.07955307839190794,Silent,Upper-Mid,5.7
75,59194,8.6,13,1.7,10,10,37,10,131166,126546,2,2,7,2,8,8,8,3,2,1,1,Other,Tier 3,Store,257712,0.5089634941329857,Silent,Low,7.780000000000001
18,195449,4.8,8,2.0,7,3,30,6,78672,2579,4,3,6,5,2,10,4,10,6,3,8,Female,Tier 1,Online,81251,0.9682588521987422,GenZ,Upper-Mid,4.32
64,41853,9.1,1,3.6,10,2,19,15,130981,44235,6,0,4,2,2,8,1,10,5,4,1,Other,Tier 1,Store,175216,0.7475401789790886,Boomer,Low,6.76
51,88719,7.5,8,0.8,7,2,38,8,25309,107913,4,7,2,7,7,7,8,8,2,1,2,Female,Tier 2,Store,133222,0.18997613006860728,Boomer,Lower-Mid,4.96
49,166733,3.0,5,2.9,9,4,44,19,85327,64048,7,1,7,3,10,3,6,1,6,1,9,Other,Tier 1,Store,149375,0.5712267782426779,GenX,Upper-Mid,4.38
79,196565,5.2,12,2.4,8,4,25,8,83099,124948,8,8,4,3,2,10,2,4,3,2,4,Male,Tier 2,Store,208047,0.3994241685772926,Silent,Upper-Mid,4.959999999999999
71,133724,9.8,2,2.5,3,5,4,11,73806,77094,7,6,2,3,5,4,2,1,5,8,6,Male,Tier 3,Store,150900,0.48910536779324054,Silent,Middle,6.0200000000000005
65,182567,9.6,1,2.1,4,3,3,18,128566,85634,4,6,2,7,3,7,8,4,7,7,1,Female,Tier 3,Store,214200,0.6002147525676937,Boomer,Upper-Mid,5.66
42,28703,7.2,13,3.0,9,1,21,13,25045,32502,1,0,4,10,2,1,1,7,2,5,9,Other,Tier 2,Store,57547,0.43520948094600936,GenX,Low,5.4799999999999995
57,199152,6.7,6,0.5,7,4,5,11,87315,116908,5,1,3,5,10,5,6,1,9,8,3,Other,Tier 2,Store,204223,0.4275473379589958,Boomer,Upper-Mid,4.9799999999999995
62,176887,6.5,14,2.8,7,1,36,8,107403,67371,3,4,2,4,8,8,5,9,6,1,7,Male,Tier 2,Store,174774,0.6145250437708126,Boomer,Upper-Mid,4.76
70,175637,6.9,9,1.1,1,8,30,11,110038,123441,7,2,3,5,6,1,1,9,9,2,7,Male,Tier 1,Store,233479,0.4712972044595017,Silent,Upper-Mid,4.78
18,209393,5.7,9,3.8,2,5,4,12,82515,90373,4,7,6,7,8,3,8,2,1,10,1,Other,Tier 2,Store,172888,0.4772743047522095,GenZ,High,4.4399999999999995
33,132491,8.4,9,0.8,1,2,6,4,102440,116539,10,8,2,3,5,9,3,5,4,8,3,Female,Tier 3,Store,218979,0.4678074153229305,Millennial,Middle,4.12
78,73453,7.2,11,0.0,4,5,4,4,100719,98219,5,3,6,3,9,2,1,3,8,6,9,Male,Tier 3,Store,198938,0.5062833646663785,Silent,Lower-Mid,4.68
56,103478,4.1,4,0.3,4,5,3,8,74114,65699,9,5,2,7,5,3,7,10,5,8,8,Male,Tier 3,Store,139813,0.5300937681045397,Boomer,Lower-Mid,3.5
22,48161,7.3,6,2.4,5,1,26,18,70040,14200,3,8,2,1,3,6,4,10,1,9,5,Other,Tier 3,Store,84240,0.8314339981006648,GenZ,Low,4.6
39,202063,6.3,14,0.5,5,5,8,19,57228,144352,9,4,3,2,5,10,5,2,9,7,4,Other,Tier 3,Store,201580,0.28389721202500245,GenX,Upper-Mid,4.62
46,129296,5.4,12,0.8,1,8,36,5,100424,3201,1,6,2,8,5,7,4,4,7,9,3,Other,Tier 2,Online,103625,0.9691097708082027,GenX,Middle,4.12
72,155788,9.8,10,1.6,7,10,1,7,51754,65308,4,1,3,6,10,4,2,3,10,5,10,Other,Tier 2,Store,117062,0.44210760110027164,Silent,Upper-Mid,7.640000000000001
20,48349,6.2,6,3.2,6,2,48,17,108026,36527,2,3,5,9,1,5,9,1,6,2,5,Other,Tier 3,Store,144553,0.7473106749773439,GenZ,Low,4.72
29,62098,2.1,5,1.5,8,8,18,12,91896,114469,7,8,4,5,1,2,2,1,2,8,8,Other,Tier 1,Store,206365,0.4453080706515155,Millennial,Lower-Mid,4.34
43,123435,5.5,2,2.2,4,8,38,15,98630,91700,3,9,3,7,10,2,7,5,7,3,6,Other,Tier 2,Store,190330,0.518205222508275,GenX,Middle,5.04
33,146204,8.0,7,2.2,1,1,16,19,87226,127694,4,1,1,10,2,9,1,8,9,8,7,Male,Tier 3,Store,214920,0.40585334077796387,Millennial,Middle,4.04
68,66990,4.1,13,0.6,3,4,16,4,16439,58373,7,3,2,8,7,4,9,8,7,9,3,Female,Tier 3,Store,74812,0.21973747527134685,Silent,Lower-Mid,3.1599999999999997
54,83921,7.9,1,3.0,9,5,47,10,56825,17820,6,8,4,8,6,1,7,2,7,3,1,Other,Tier 2,Online,74645,0.7612700113872329,Boomer,Lower-Mid,6.56
39,182610,4.0,6,5.4,10,10,39,16,43375,118892,4,8,7,8,7,2,7,5,6,9,7,Other,Tier 2,Store,162267,0.26730635310938144,GenX,Upper-Mid,6.68
74,115572,8.7,5,0.3,7,8,49,9,147837,103481,7,5,4,1,9,3,8,10,10,1,4,Female,Tier 2,Store,251318,0.5882467630651207,Silent,Middle,6.539999999999999
46,245351,4.9,5,1.4,2,3,23,6,15653,53926,10,5,7,1,9,8,1,2,3,1,3,Other,Tier 1,Store,69579,0.22496730335302317,GenX,High,3.2399999999999998
31,22213,5.3,8,0.8,3,1,12,10,75759,20503,6,1,5,9,10,9,2,7,8,10,3,Other,Tier 3,Store,96262,0.7870083729820697,Millennial,Low,3.08
45,139693,5.1,9,2.2,2,7,27,7,76673,47480,8,2,4,5,4,9,1,1,3,3,7,Female,Tier 1,Store,124153,0.617568645139465,GenX,Middle,4.279999999999999
22,190295,7.2,7,0.6,4,4,45,18,100825,79618,10,0,4,8,5,8,3,3,3,6,5,Female,Tier 3,Store,180443,0.5587637093154071,GenZ,Upper-Mid,4.6
64,106655,9.7,10,4.1,2,10,49,4,138810,82541,9,8,1,1,7,9,6,6,5,1,8,Other,Tier 2,Store,221351,0.6271035595050395,Boomer,Lower-Mid,7.1
66,83371,6.0,13,4.3,4,5,44,15,41172,82044,5,1,1,9,8,4,8,3,7,9,5,Female,Tier 1,Store,123216,0.33414491624464354,Silent,Lower-Mid,5.0600000000000005
47,83274,6.0,8,3.4,7,6,41,0,129529,11220,6,5,1,4,6,10,9,6,7,3,6,Male,Tier 1,Online,140749,0.9202836254609269,GenX,Lower-Mid,5.68
63,122853,4.9,14,3.7,8,4,13,18,82839,95684,9,3,6,10,10,6,8,2,2,9,6,Male,Tier 2,Store,178523,0.46402424337480325,Boomer,Middle,5.1
79,19134,2.7,2,2.6,10,1,22,9,16446,19815,4,9,1,7,10,2,3,1,5,4,4,Female,Tier 1,Store,36261,0.45354513113262185,Silent,Low,3.8
69,106428,5.1,2,3.9,6,8,22,13,50218,55452,10,2,3,2,9,10,1,1,1,8,6,Male,Tier 3,Store,105670,0.4752342197407022,Silent,Lower-Mid,5.619999999999999
22,54601,3.5,12,2.1,9,9,9,16,44565,53424,7,9,7,6,4,6,7,7,9,6,5,Male,Tier 3,Store,97989,0.454795946483789,GenZ,Low,5.42
29,88889,2.2,8,1.8,6,3,37,12,36154,14526,1,9,1,9,7,4,2,8,7,5,3,Other,Tier 1,Store,50680,0.7133780584056827,Millennial,Lower-Mid,3.04
33,30690,5.8,6,3.4,3,10,48,15,18821,107748,4,4,4,10,7,1,7,10,8,1,3,Female,Tier 1,Store,126569,0.14870149878722277,Millennial,Low,5.6
43,16909,4.9,8,2.0,1,4,16,18,128036,89837,10,8,1,3,8,1,5,6,4,4,3,Male,Tier 1,Store,217873,0.5876634553157114,GenX,Low,3.3600000000000003
43,106239,8.8,14,5.3,9,5,26,11,75344,64301,8,4,2,8,5,5,2,5,9,7,6,Female,Tier 3,Store,139645,0.5395395467077232,GenX,Lower-Mid,7.38
65,95032,4.3,9,3.9,3,10,10,15,108929,108957,3,5,4,5,2,9,5,5,9,10,7,Male,Tier 1,Store,217886,0.4999357462159111,Boomer,Lower-Mid,5.1
38,27062,7.3,9,1.8,1,9,18,16,45315,116659,2,4,3,9,4,9,2,7,7,3,8,Female,Tier 1,Store,161974,0.2797671231185252,GenX,Low,5.28
56,90386,7.3,11,2.3,2,5,44,14,22157,98156,3,8,1,7,3,5,4,3,5,8,2,Male,Tier 1,Store,120313,0.1841613125763633,Boomer,Lower-Mid,4.78
53,239309,8.7,6,2.3,3,7,43,6,92776,108104,7,6,4,9,1,10,6,2,3,6,8,Male,Tier 3,Store,200880,0.4618478693747511,Boomer,High,5.9399999999999995
50,180803,5.6,8,1.5,8,3,43,18,75246,32058,5,4,6,1,3,2,10,1,8,3,6,Other,Tier 1,Store,107304,0.7012413330351152,GenX,Upper-Mid,4.74
79,151225,8.6,2,3.7,8,1,26,4,12070,43913,8,8,1,4,8,1,9,2,7,3,3,Male,Tier 1,Store,55983,0.21560116463926549,Silent,Middle,5.9799999999999995
47,156553,7.1,8,1.4,2,6,35,14,124908,132964,1,6,6,2,9,5,8,3,8,9,4,Male,Tier 3,Store,257872,0.48437984736613515,GenX,Upper-Mid,4.72
54,114270,8.3,3,2.4,6,10,15,14,136019,53459,7,1,2,5,4,3,5,2,9,5,1,Other,Tier 3,Store,189478,0.7178617042611807,Boomer,Middle,7.0
40,81425,10.8,14,1.5,2,1,22,0,11597,71362,5,7,6,2,1,1,3,10,6,6,10,Other,Tier 1,Store,82959,0.13979194541882134,GenX,Lower-Mid,5.220000000000001
75,209672,5.8,1,1.8,7,6,32,14,122674,149867,5,6,7,3,2,1,2,4,1,5,3,Male,Tier 3,Store,272541,0.45011209322634027,Silent,High,5.28
27,99981,6.3,7,3.5,10,8,21,2,23934,139418,5,1,6,5,9,3,2,7,9,2,9,Female,Tier 3,Store,163352,0.14651794896909742,Millennial,Lower-Mid,6.82
71,218069,5.3,1,3.4,3,9,13,19,124039,16737,8,2,1,5,9,9,8,4,3,4,10,Female,Tier 3,Hybrid,140776,0.8811089958515657,Silent,High,5.2
22,119470,9.1,14,2.0,8,8,12,19,18325,44872,3,7,2,10,4,8,8,2,9,3,4,Female,Tier 3,Store,63197,0.2899662958684748,GenZ,Middle,7.24
53,174277,11.2,11,4.0,3,5,21,14,127151,78040,1,4,6,4,7,10,1,10,8,8,6,Female,Tier 1,Store,205191,0.6196714280840777,Boomer,Upper-Mid,6.88
51,103887,7.5,1,3.2,10,7,6,7,104788,115740,1,1,4,6,7,10,2,7,10,10,6,Other,Tier 2,Store,220528,0.4751686860625408,Boomer,Lower-Mid,7.040000000000001
69,96542,2.8,1,2.7,6,6,37,19,103213,106969,8,9,2,9,4,1,4,7,8,7,9,Male,Tier 3,Store,210182,0.4910648866220704,Silent,Lower-Mid,4.0600000000000005
48,190221,4.2,4,3.7,1,9,0,9,129182,75934,5,6,6,9,3,3,10,3,3,8,3,Male,Tier 1,Store,205116,0.6297997230835235,GenX,Upper-Mid,4.42
27,64112,8.3,13,4.3,8,4,32,13,14007,60019,4,1,2,8,3,7,4,2,7,5,10,Female,Tier 1,Store,74026,0.18921730202901682,Millennial,Lower-Mid,6.58
75,157012,3.7,14,3.1,7,8,21,2,137257,82867,4,2,5,6,1,2,3,9,2,8,3,Male,Tier 2,Store,220124,0.6235440024713343,Silent,Upper-Mid,5.1
36,74010,4.8,12,2.9,1,9,22,8,78437,85625,5,0,4,8,5,4,6,4,10,8,3,Other,Tier 3,Store,164062,0.4780936475234972,GenX,Lower-Mid,4.5
75,222866,4.7,13,0.0,7,7,14,19,82863,37173,7,8,7,1,5,9,2,5,5,3,2,Female,Tier 3,Store,120036,0.6903179046286114,Silent,High,4.68
49,39485,5.8,14,2.8,5,7,43,9,67838,99698,6,4,3,5,7,7,1,5,8,3,1,Other,Tier 1,Store,167536,0.40491595836118804,GenX,Low,5.28
18,104299,6.5,12,3.1,2,2,14,1,54793,43260,7,8,2,9,3,8,8,8,9,6,1,Other,Tier 3,Store,98053,0.5588100313095978,GenZ,Lower-Mid,4.0200000000000005
73,120584,2.2,4,2.9,1,9,30,17,116215,12020,4,0,4,8,5,3,5,1,2,10,3,Female,Tier 2,Online,128235,0.9062658400592661,Silent,Middle,3.46
22,147139,2.9,14,1.3,2,5,27,0,125469,84482,1,9,2,6,9,4,5,10,6,2,5,Other,Tier 1,Store,209951,0.5976108711080205,GenZ,Middle,2.8200000000000003
62,35607,3.0,10,1.6,6,10,2,10,54303,22666,4,1,6,10,5,9,3,1,3,7,8,Other,Tier 2,Online,76969,0.7055178058698957,Boomer,Low,4.720000000000001
21,76597,3.2,11,3.4,2,3,41,4,26687,143236,3,8,5,8,6,10,3,2,5,6,7,Male,Tier 2,Store,169923,0.15705348893322268,GenZ,Lower-Mid,2.96
33,89554,6.0,6,2.0,6,4,24,3,17748,57133,10,7,3,4,4,8,3,3,7,10,9,Male,Tier 1,Store,74881,0.23701606549057838,Millennial,Lower-Mid,4.8
41,194593,6.4,12,2.7,8,10,32,0,69523,65338,6,0,3,9,7,4,7,3,6,2,6,Female,Tier 1,Store,134861,0.5155159757083219,GenX,Upper-Mid,6.7
33,30187,8.0,10,0.0,8,2,32,3,83513,126555,8,9,6,2,5,7,6,6,5,4,4,Other,Tier 3,Store,210068,0.39755222118552086,Millennial,Low,5.2
72,248983,7.1,12,2.5,6,3,22,0,76382,26294,3,9,7,8,4,2,1,2,5,10,2,Female,Tier 1,Hybrid,102676,0.7439128910358799,Silent,High,5.14
19,18985,4.8,3,3.5,5,6,27,14,138201,113064,8,5,6,8,8,6,8,6,8,7,2,Female,Tier 3,Store,251265,0.5500208942749687,GenZ,Low,4.82
66,189124,6.5,10,2.9,4,1,15,18,110683,118854,2,4,7,2,4,6,8,1,4,7,3,Other,Tier 1,Store,229537,0.4822011266157526,Silent,Upper-Mid,4.18
45,165635,8.1,6,2.3,6,2,36,1,79461,130301,7,9,2,6,8,2,10,4,9,4,3,Female,Tier 3,Store,209762,0.37881503799544247,GenX,Upper-Mid,5.3
49,193394,5.5,13,1.1,5,4,4,13,23029,126250,3,2,6,9,9,6,2,6,5,7,3,Female,Tier 2,Store,149279,0.15426818239672024,GenX,Upper-Mid,4.220000000000001
44,248914,5.4,7,0.2,10,1,42,2,125828,55453,10,3,4,2,3,8,10,4,6,4,10,Male,Tier 3,Store,181281,0.6941047324319702,GenX,High,4.4
37,207317,4.1,11,1.5,4,6,10,3,41157,38106,3,9,1,5,5,4,6,1,2,4,5,Other,Tier 2,Store,79263,0.5192460542750085,GenX,High,3.94
41,66514,4.4,1,3.9,6,4,11,0,68699,56691,8,8,1,3,8,5,2,3,3,6,6,Male,Tier 3,Store,125390,0.5478826062684424,GenX,Lower-Mid,4.54
29,33608,7.4,14,2.4,9,2,20,10,65067,112906,10,8,4,1,1,8,9,7,3,9,9,Male,Tier 3,Store,177973,0.36560040006068334,Millennial,Low,5.64
67,213334,6.0,14,3.4,9,10,17,19,34066,83914,2,5,7,7,7,3,3,1,2,2,4,Male,Tier 1,Store,117980,0.28874385489065946,Silent,High,6.88
52,238190,9.9,6,4.4,8,4,13,17,109830,87415,9,8,4,5,10,10,4,6,5,10,8,Male,Tier 2,Store,197245,0.5568201982306269,Boomer,High,7.24
77,86327,4.6,10,2.7,10,8,32,15,14128,26077,8,7,4,4,7,9,6,7,9,4,8,Female,Tier 2,Store,40205,0.3513990797164532,Silent,Lower-Mid,5.9799999999999995
50,203297,7.5,1,3.6,1,6,20,14,137028,143062,4,7,2,10,6,4,6,9,2,3,5,Male,Tier 1,Store,280090,0.48922846227998146,GenX,High,5.12
50,220066,6.8,7,4.0,9,1,25,16,13131,75452,9,3,6,4,3,6,10,2,3,3,9,Other,Tier 1,Store,88583,0.14823385976993328,GenX,High,5.5200000000000005
78,32221,5.8,10,0.7,5,5,24,1,103224,39358,1,4,4,10,3,2,4,7,9,4,3,Male,Tier 3,Store,142582,0.7239623514889677,Silent,Low,4.46
68,63506,5.1,5,1.5,3,6,39,0,89448,35380,10,7,1,6,5,8,7,4,5,6,9,Male,Tier 1,Store,124828,0.7165700003204409,Silent,Lower-Mid,4.14
60,35968,7.2,10,0.3,8,4,24,13,59682,126439,9,2,3,5,8,3,5,7,7,6,8,Female,Tier 3,Store,186121,0.32066236480569094,Boomer,Low,5.34
54,142677,7.1,14,0.1,8,4,34,13,11804,94333,8,7,3,4,3,3,2,4,8,2,2,Other,Tier 2,Store,106137,0.11121475074667647,Boomer,Middle,5.26
29,228678,6.4,4,1.9,9,3,49,17,37748,70897,8,6,4,7,10,5,1,8,3,5,4,Other,Tier 1,Store,108645,0.3474435086750426,Millennial,High,5.34
20,174009,6.9,1,2.2,2,10,19,18,78858,73058,1,7,7,8,1,1,9,9,6,9,8,Male,Tier 2,Store,151916,0.519089496827194,GenZ,Upper-Mid,5.6
18,208507,6.1,9,0.1,10,10,1,5,78025,102354,8,1,7,2,2,4,3,2,3,4,5,Female,Tier 3,Store,180379,0.43256144007894487,GenZ,High,6.460000000000001
50,195580,2.7,7,3.1,4,6,40,3,129851,88674,1,0,1,6,7,1,5,5,1,2,10,Female,Tier 1,Store,218525,0.5942157647866377,GenX,Upper-Mid,3.7
57,187903,6.2,2,1.9,10,9,11,7,62113,122895,10,9,4,10,3,7,1,5,4,6,2,Female,Tier 3,Store,185008,0.33573142783014787,Boomer,Upper-Mid,6.659999999999999
27,189005,5.5,4,4.4,2,7,31,12,31167,94567,1,1,4,4,1,9,9,9,7,6,7,Female,Tier 1,Store,125734,0.2478804460209649,Millennial,Upper-Mid,4.88
60,193379,9.9,4,2.7,6,9,42,19,106057,69587,2,4,4,4,2,4,4,2,4,9,7,Male,Tier 2,Store,175644,0.6038179499442053,Boomer,Upper-Mid,7.5
61,194412,7.3,8,2.7,1,6,32,6,86530,149124,2,8,4,2,1,6,5,7,5,5,5,Other,Tier 1,Store,235654,0.36719088154667434,Boomer,Upper-Mid,4.86
46,117951,6.4,2,2.2,10,2,47,9,28591,132971,5,7,6,7,10,3,7,10,10,8,3,Male,Tier 1,Store,161562,0.17696611827038536,GenX,Middle,5.4
30,123306,6.9,11,2.3,3,6,30,17,130443,111512,7,6,5,6,8,4,8,8,3,3,10,Other,Tier 2,Store,241955,0.5391209109131864,Millennial,Middle,5.0200000000000005
29,232410,4.0,5,3.0,2,7,32,0,54568,22449,6,3,2,6,6,5,7,2,3,7,2,Female,Tier 3,Online,77017,0.708518898425023,Millennial,High,4.0
48,58601,4.8,10,3.7,7,2,19,4,149493,18578,4,2,1,3,1,3,3,10,9,1,8,Female,Tier 2,Store,168071,0.8894633815470843,GenX,Low,4.46
63,222028,5.3,8,0.8,8,1,40,1,12615,137935,1,3,4,8,3,7,8,2,7,3,6,Other,Tier 3,Store,150550,0.0837927598804384,Boomer,High,4.08
19,87178,6.8,6,1.4,2,6,36,10,117152,93071,5,7,2,9,8,5,8,2,6,7,4,Other,Tier 1,Store,210223,0.557274893803247,GenZ,Lower-Mid,4.6
78,231383,5.1,4,2.9,9,8,36,15,37517,87504,4,7,6,8,1,10,7,7,1,2,4,Female,Tier 2,Store,125021,0.3000855856216156,Silent,High,6.02
68,174826,5.0,5,2.4,1,6,39,6,57154,117107,9,5,5,5,3,4,6,1,10,6,7,Female,Tier 1,Store,174261,0.3279792954246791,Silent,Upper-Mid,3.88
67,189382,3.9,2,3.5,2,8,13,13,94301,15062,6,3,2,8,9,3,7,7,5,8,8,Female,Tier 2,Store,109363,0.8622751753335223,Silent,Upper-Mid,4.26
52,84893,6.1,5,1.6,3,6,35,0,55591,2575,5,2,5,6,6,1,4,4,6,9,3,Female,Tier 1,Online,58166,0.9557301516349758,Boomer,Lower-Mid,4.5600000000000005
40,101799,6.3,3,4.1,2,6,11,11,27061,41055,4,7,4,9,10,7,7,7,2,9,3,Female,Tier 2,Store,68116,0.3972781725292149,GenX,Lower-Mid,4.94
34,63367,6.9,12,1.8,1,8,25,10,61477,90390,5,9,5,8,4,7,4,6,10,3,7,Other,Tier 1,Store,151867,0.40480815450361174,Millennial,Lower-Mid,4.92
43,28201,4.6,3,2.1,8,3,33,16,55508,124776,3,1,3,9,6,2,1,4,5,10,8,Other,Tier 1,Store,180284,0.30789199263384437,GenX,Low,4.46
25,148811,6.7,7,3.9,1,3,5,11,2941,143358,8,7,4,10,5,5,2,6,7,1,1,Other,Tier 3,Store,146299,0.020102666457050288,GenZ,Middle,4.26
46,28231,3.9,3,3.2,5,6,45,16,75491,84683,9,4,5,1,6,9,9,6,1,6,7,Female,Tier 1,Store,160174,0.4713062045026034,GenX,Low,4.4
43,188567,5.6,4,5.1,6,4,12,17,97453,47385,1,8,4,9,4,7,3,5,5,3,7,Female,Tier 1,Store,144838,0.6728413814054323,GenX,Upper-Mid,5.26
27,167240,6.6,7,3.7,7,7,21,15,149192,96618,5,9,5,7,9,9,2,2,7,4,4,Other,Tier 3,Store,245810,0.6069403197591636,Millennial,Upper-Mid,6.18
43,178696,5.5,14,4.2,3,7,34,0,133030,20398,6,7,2,5,1,8,10,10,8,5,4,Male,Tier 2,Hybrid,153428,0.8670516463748469,GenX,Upper-Mid,5.04
